EVENT_ID,Parish/County,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,event_datetime_local,event_datetime_utc,EVENT_TYPE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,EPISODE_ID,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,CITY/CITIES,STREET(S),Latitude,Longitude,Bayou/Creek/Stream Name,severity_category,severity_weight
1258202,EAST BATON ROUGE,UNIVERSITY,2025-04-24,09:53,2025-04-24T09:53:00-05:00,2025-04-24T14:53:00+00:00,Flash Flood,0,0,"$30,000",$0,,202356,0,0,Public,Heavy Rain,0.6,W,0.28,WNW,UNIVERSITY,2025-04-24,10:15,30.42,-91.19,30.424,-91.1891,Report from mPING for homes or buildings filled with water from flooding rain.,"On the morning of April 24th, a remnant mesoscale convective vortex (MCV) that originated off the southeast Texas coast drifted along the northern Gulf and eventually stalled near the Baton Rouge metro area. The first storms developed on the west side of the Mississippi River over Addis, Brusly, and Plaquemine, where slow-moving and training cells led to significant flash flooding, rendering many streets impassable and allowing water to enter some buildings. As the MCV gradually shifted eastward through the late morning, it moved over more urban parts of Baton Rouge, including areas near the LSU campus. Additional rounds of training storms brought similar impacts there before the system weakened and rainfall tapered off by the afternoon and evening.",,,30.42,-91.19,,minor,1
1258199,EAST BATON ROUGE,UNIVERSITY,2025-04-24,09:27,2025-04-24T09:27:00-05:00,2025-04-24T14:27:00+00:00,Flash Flood,0,0,$0,$0,,202356,0,0,Broadcast Media,Heavy Rain,1.0,WNW,1.24,NW,UNIVERSITY,2025-04-24,10:15,30.4274,-91.1944,30.4269,-91.1893,Photo relayed via broadcast media of a flooded roadway along River Road near LSU's Campus.,"On the morning of April 24th, a remnant mesoscale convective vortex (MCV) that originated off the southeast Texas coast drifted along the northern Gulf and eventually stalled near the Baton Rouge metro area. The first storms developed on the west side of the Mississippi River over Addis, Brusly, and Plaquemine, where slow-moving and training cells led to significant flash flooding, rendering many streets impassable and allowing water to enter some buildings. As the MCV gradually shifted eastward through the late morning, it moved over more urban parts of Baton Rouge, including areas near the LSU campus. Additional rounds of training storms brought similar impacts there before the system weakened and rainfall tapered off by the afternoon and evening.",,,30.4274,-91.1944,,minor,1
1260132,ORLEANS,ALGIERS,2025-05-07,09:05,2025-05-07T09:05:00-05:00,2025-05-07T14:05:00+00:00,Flash Flood,0,0,$0,$0,,202555,0,0,Broadcast Media,Heavy Rain,1.38,WSW,1.26,WSW,ALGIERS,2025-05-07,10:15,29.94,-90.07,29.9406,-90.0735,Broadcast media relayed report of Calliope Street flooded from heavy rainfall.,"A generally stalled front had been the focal point for showers and thunderstorms for a couple days by the early morning of May 7th. A Mesoscale Convective vortex began to develop on the western edge of the shield of convection moving east across the southwestern Louisiana coastline. As these storms reached the New Orleans metro, a wake low developing on the back side of the rain shield began to enhance the intensity of downdrafts from this storm. Surface observations confirmed both pressure rises right as the MCS reached the city and quick drops in pressure post event. What happened in between that was a swath of widespread wind damage over mostly the Westbank of New Orleans from Marrero to Chalmette. Dozens of powerlines and trees were downed.",,,29.94,-90.07,,minor,1
1260135,ORLEANS,ALGIERS,2025-05-07,09:10,2025-05-07T09:10:00-05:00,2025-05-07T14:10:00+00:00,Flash Flood,0,0,$0,$0,,202555,0,0,Broadcast Media,Heavy Rain,1.2,W,0.79,WSW,ALGIERS,2025-05-07,10:15,29.95,-90.07,29.9445,-90.0744,Street flooding in the French Quarter relayed by broadcast media.,"A generally stalled front had been the focal point for showers and thunderstorms for a couple days by the early morning of May 7th. A Mesoscale Convective vortex began to develop on the western edge of the shield of convection moving east across the southwestern Louisiana coastline. As these storms reached the New Orleans metro, a wake low developing on the back side of the rain shield began to enhance the intensity of downdrafts from this storm. Surface observations confirmed both pressure rises right as the MCS reached the city and quick drops in pressure post event. What happened in between that was a swath of widespread wind damage over mostly the Westbank of New Orleans from Marrero to Chalmette. Dozens of powerlines and trees were downed.",,,29.95,-90.07,,minor,1
1260568,ORLEANS,MC DOLOGHVILLE,2025-05-09,14:50,2025-05-09T14:50:00-05:00,2025-05-09T19:50:00+00:00,Flash Flood,0,0,$0,$0,,202572,0,0,Broadcast Media,Heavy Rain,1.2,W,1.09,W,MC DOLOGHVILLE,2025-05-09,17:00,29.93,-90.07,29.9313,-90.0748,Several inches of water over Mary Street between Magazine Street and Sophie Wright Place.,"A surface low developed in the northwestern Gulf and tracking along the Louisiana coastline on May 9th. As moisture surged northward, training along the leading edge of an appendant warm front created a setup conducive for training of heavy rainfall. Flash flooding occurred across various portions of New Orleans Metro.",,,29.93,-90.07,,minor,1
1260570,ORLEANS,NEW ORLEANS,2025-05-09,15:00,2025-05-09T15:00:00-05:00,2025-05-09T20:00:00+00:00,Flash Flood,0,0,$0,$0,,202572,0,0,Broadcast Media,Heavy Rain,2.19,W,2.1,W,NEW ORLEANS,2025-05-09,17:00,29.9538,-90.1363,29.9548,-90.1346,Flooding reported in Uptown at Eagle Street and Oak Street intersection.,"A surface low developed in the northwestern Gulf and tracking along the Louisiana coastline on May 9th. As moisture surged northward, training along the leading edge of an appendant warm front created a setup conducive for training of heavy rainfall. Flash flooding occurred across various portions of New Orleans Metro.",,,29.9538,-90.1363,,minor,1
1260577,ORLEANS,NEW ORLEANS,2025-05-09,15:45,2025-05-09T15:45:00-05:00,2025-05-09T20:45:00+00:00,Flash Flood,0,0,$0,$0,,202572,0,0,Broadcast Media,Heavy Rain,1.21,NNW,0.99,NNW,NEW ORLEANS,2025-05-09,17:00,29.9659,-90.1086,29.9639,-90.1101,Media report of cars stalled in flood waters behind Xavier University.,"A surface low developed in the northwestern Gulf and tracking along the Louisiana coastline on May 9th. As moisture surged northward, training along the leading edge of an appendant warm front created a setup conducive for training of heavy rainfall. Flash flooding occurred across various portions of New Orleans Metro.",,,29.9659,-90.1086,,moderate,2
1260569,ORLEANS,VIEUX CARRE,2025-05-09,14:50,2025-05-09T14:50:00-05:00,2025-05-09T19:50:00+00:00,Flash Flood,0,0,$0,$0,,202572,0,0,Broadcast Media,Heavy Rain,0.6,E,0.68,E,VIEUX CARRE,2025-05-09,17:00,29.97,-90.07,29.9681,-90.0682,Flooding reported near Claiborne Avenue and Bayou Road.,"A surface low developed in the northwestern Gulf and tracking along the Louisiana coastline on May 9th. As moisture surged northward, training along the leading edge of an appendant warm front created a setup conducive for training of heavy rainfall. Flash flooding occurred across various portions of New Orleans Metro.",,,29.97,-90.07,,minor,1
1260571,ORLEANS,VIEUX CARRE,2025-05-09,15:00,2025-05-09T15:00:00-05:00,2025-05-09T20:00:00+00:00,Flash Flood,0,0,$0,$0,,202572,0,0,Broadcast Media,Heavy Rain,0.0,N,0.16,SE,VIEUX CARRE,2025-05-09,17:00,29.97,-90.08,29.9686,-90.0777,Flooding reported at the Orleans Avenue and Broad Street intersection.,"A surface low developed in the northwestern Gulf and tracking along the Louisiana coastline on May 9th. As moisture surged northward, training along the leading edge of an appendant warm front created a setup conducive for training of heavy rainfall. Flash flooding occurred across various portions of New Orleans Metro.",,,29.97,-90.08,,minor,1
1260574,ORLEANS,VIEUX CARRE,2025-05-09,15:15,2025-05-09T15:15:00-05:00,2025-05-09T20:15:00+00:00,Flash Flood,0,0,$0,$0,,202572,0,0,Broadcast Media,Heavy Rain,0.6,W,0.8,WNW,VIEUX CARRE,2025-05-09,17:00,29.97,-90.09,29.9756,-90.0924,Flooding reported across Conti Street and Norman C. Francis Parkway intersection.,"A surface low developed in the northwestern Gulf and tracking along the Louisiana coastline on May 9th. As moisture surged northward, training along the leading edge of an appendant warm front created a setup conducive for training of heavy rainfall. Flash flooding occurred across various portions of New Orleans Metro.",,,29.97,-90.09,,minor,1
1260575,ORLEANS,VIEUX CARRE,2025-05-09,15:15,2025-05-09T15:15:00-05:00,2025-05-09T20:15:00+00:00,Flash Flood,0,0,$0,$0,,202572,0,0,Broadcast Media,Heavy Rain,0.91,NW,1.22,NW,VIEUX CARRE,2025-05-09,17:00,29.98,-90.09,29.9791,-90.0924,Report of flooding across the intersection of Carrollton and City Park Avenues.,"A surface low developed in the northwestern Gulf and tracking along the Louisiana coastline on May 9th. As moisture surged northward, training along the leading edge of an appendant warm front created a setup conducive for training of heavy rainfall. Flash flooding occurred across various portions of New Orleans Metro.",,,29.98,-90.09,,minor,1
1260576,ORLEANS,VIEUX CARRE,2025-05-09,15:15,2025-05-09T15:15:00-05:00,2025-05-09T20:15:00+00:00,Flash Flood,0,0,$0,$0,,202572,0,0,Broadcast Media,Heavy Rain,1.92,WNW,1.92,WNW,VIEUX CARRE,2025-05-09,17:00,29.98,-90.11,29.9787,-90.1082,Flooding reported at the 4900 block of Canal Street.,"A surface low developed in the northwestern Gulf and tracking along the Louisiana coastline on May 9th. As moisture surged northward, training along the leading edge of an appendant warm front created a setup conducive for training of heavy rainfall. Flash flooding occurred across various portions of New Orleans Metro.",,,29.98,-90.11,,minor,1
1260578,JEFFERSON,METAIRIE,2025-05-09,16:15,2025-05-09T16:15:00-05:00,2025-05-09T21:15:00+00:00,Flash Flood,0,0,$0,$0,,202572,0,0,Broadcast Media,Heavy Rain,1.93,NE,1.88,NE,METAIRIE,2025-05-09,17:00,29.9968,-90.1242,30.0076,-90.1236,Video of water over roadways across Lake Avenue in Metairie. Water up to car doors.,"A surface low developed in the northwestern Gulf and tracking along the Louisiana coastline on May 9th. As moisture surged northward, training along the leading edge of an appendant warm front created a setup conducive for training of heavy rainfall. Flash flooding occurred across various portions of New Orleans Metro.",,,29.9968,-90.1242,,minor,1
1260573,ORLEANS,VIEUX CARRE,2025-05-09,15:10,2025-05-09T15:10:00-05:00,2025-05-09T20:10:00+00:00,Flash Flood,0,0,$0,$0,,202572,0,0,Public,Heavy Rain,2.7,NW,2.43,NW,VIEUX CARRE,2025-05-09,17:00,29.998,-90.1115,29.9938,-90.1109,The Canal Boulevard underpass at I-610 was closed due to high water.,"A surface low developed in the northwestern Gulf and tracking along the Louisiana coastline on May 9th. As moisture surged northward, training along the leading edge of an appendant warm front created a setup conducive for training of heavy rainfall. Flash flooding occurred across various portions of New Orleans Metro.",,,29.998,-90.1115,,moderate,2
1260572,ORLEANS,GENTILLY,2025-05-09,15:00,2025-05-09T15:00:00-05:00,2025-05-09T20:00:00+00:00,Flash Flood,0,0,$0,$0,,202572,0,0,Broadcast Media,Heavy Rain,0.76,SSE,1.01,SE,GENTILLY,2025-05-09,17:00,30.0108,-90.023,30.0113,-90.0193,Flooding reported across Downman Road and Chef Menteur Highway intersection.,"A surface low developed in the northwestern Gulf and tracking along the Louisiana coastline on May 9th. As moisture surged northward, training along the leading edge of an appendant warm front created a setup conducive for training of heavy rainfall. Flash flooding occurred across various portions of New Orleans Metro.",,,30.0108,-90.023,,minor,1
1260603,ORLEANS,VIEUX CARRE,2025-05-28,14:30,2025-05-28T14:30:00-05:00,2025-05-28T19:30:00+00:00,Flash Flood,0,0,$0,$0,,202609,0,0,Emergency Manager,Heavy Rain,1.51,NNE,1.47,NNE,VIEUX CARRE,2025-05-28,16:30,29.99,-90.07,29.9916,-90.0683,An underpass gauge along Broad Street just south of I-610 measured approximately 2 feet of water depth from heavy rainfall.,A mid level disturbance embedded within southwest flow aloft created an environment of increased buoyancy. Ample instability was already in place across the region due to typical  early summer heat and increased low level moisture. A mix of severe and heavy rain impacts occurred as storms developed across the region.,,,29.99,-90.07,,minor,1
1278165,HARRISON,MISSISSIPPI CITY,2025-06-09,21:35,2025-06-09T21:35:00-05:00,2025-06-10T02:35:00+00:00,Flash Flood,0,0,$0,$0,,204937,0,0,Law Enforcement,Heavy Rain,0.6,W,1.23,WSW,MISSISSIPPI CITY,2025-06-09,23:35,30.38,-89.04,30.3765,-89.0441,Street flooding exceeding normal nuisance flooding along Beach Blvd near Courthouse Rd  in Gulfport. Time estimated by radar.,Northwest flow aloft regime continued to be in place on June 9th with an upper level ridge center west of the local forecast area. This pattern carried developing storms from NW to SE across the area late in the afternoon. Sufficient instability aided in thunderstorm enhancement which resulted in severe wind gusts.,,,30.38,-89.04,,minor,1
